Id,O_score,C_score,E_score,A_score,N_score,Numerical Aptitude,Spatial Aptitude,Perceptual Aptitude,Abstract Reasoning,Verbal Reasoning,Career
11,0.5250737463126846,0.641765704584041,0.9131782945736433,0.6906710310965631,0.5315487571701722,0.3399390243902439,0.2902757619738751,0.2622432859399685,0.47393364928909953,0.7538200339558574,Marketing Manager
12,0.7699115044247788,0.9626485568760614,0.32868217054263565,0.6906710310965631,0.6596558317399619,0.28810975609756106,0.24238026124818574,0.24486571879936814,0.420221169036335,0.8862478777589136,Physician
13,0.9837758112094397,0.0,0.6728682170542637,0.5810147299509003,0.48948374760994273,0.0,0.0,0.9652448657187994,0.35071090047393383,0.09507640067911716,Artist
14,0.3775811209439529,0.604414261460102,0.6899224806201549,0.8543371522094925,0.6806883365200767,0.27134146341463417,0.11320754716981135,0.10426540284360197,0.21011058451816744,0.6977928692699491,Human Resources Manager
15,0.27876106194690264,0.5466893039049239,0.4310077519379845,0.0,0.0,0.7972560975609755,0.9187227866473149,0.1579778830963665,0.7014218009478673,0.0,Construction Engineer
16,0.90117994100295,0.641765704584041,0.3627906976744187,0.5270049099836334,0.5965583173996176,0.27134146341463417,0.17706821480406382,0.1579778830963665,0.2274881516587679,0.962648556876061,Journalist
17,1.0,0.7555178268251275,0.275968992248062,0.38134206219312594,0.2141491395793499,0.7454268292682928,0.7416545718432512,0.5781990521327015,0.9652448657187994,0.49066213921901536,Astronomer
18,0.6061946902654869,0.8675721561969443,0.3627906976744187,0.5270049099836334,0.2141491395793499,0.9496951219512195,0.07982583454281572,0.08688783570300163,0.034755134281200695,0.16977928692699495,Financial Analyst
19,0.90117994100295,0.6977928692699493,0.12093023255813945,0.5270049099836334,0.468451242829828,0.4237804878048781,0.3222060957910014,0.5086887835703003,0.8593996840442338,0.6230899830220713,Biologist
20,0.5899705014749264,0.41595925297113756,0.8620155038759689,0.8183306055646482,0.27724665391969405,0.13567073170731703,0.16110304789550073,0.5955766192733017,0.24486571879936814,0.6791171477079798,Event Planner
21,0.508849557522124,0.5857385398981325,0.8961240310077521,0.7626841243862521,0.468451242829828,0.2042682926829269,0.19303338171262702,0.1579778830963665,0.2274881516587679,0.6791171477079798,Real Estate Agent
22,0.9513274336283186,0.6604414261460103,0.20775193798449615,0.3993453355155483,0.17017208413001905,0.628048780487805,0.5965166908563135,0.5955766192733017,0.9115323854660348,0.43463497453310707,Environmental Scientist
23,0.8525073746312686,0.7351443123938881,0.4310077519379845,0.6366612111292962,0.6806883365200767,0.3399390243902439,0.16110304789550073,0.19273301737756732,0.24486571879936814,1.0,Lawyer
24,0.541297935103245,0.774193548387097,0.0,0.5810147299509003,0.3613766730401531,0.6951219512195124,0.12917271407837444,0.08688783570300163,0.19273301737756732,0.6044142614601018,IT Support Specialist
25,0.90117994100295,0.0373514431239389,0.7410852713178295,0.618657937806874,0.5965583173996176,0.08536585365853655,0.06386066763425252,0.8593996840442338,0.420221169036335,0.13242784380305606,Fashion Designer
26,0.5575221238938054,0.6230899830220715,0.8108527131782945,0.6906710310965631,0.552581261950287,0.27134146341463417,0.09724238026124815,0.10426540284360197,0.2274881516587679,0.7164685908319186,Marketing Coordinator
27,0.7699115044247788,0.6977928692699493,0.17364341085271312,0.3273322422258593,0.31931166347992346,1.0,0.16110304789550073,0.5955766192733017,0.9115323854660348,0.3208828522920204,Biomedical Engineer
28,0.640117994100295,0.0373514431239389,0.8620155038759689,0.5810147299509003,0.48948374760994273,0.10213414634146345,0.4034833091436865,0.9826224328593999,0.0,0.13242784380305606,Event Photographer
29,0.5899705014749264,0.7928692699490665,0.3457364341085271,0.4549918166939443,0.2982791586998088,0.9496951219512195,0.14513788098693758,0.12164296998420221,0.19273301737756732,0.6791171477079798,Data Analyst
30,0.6563421828908556,1.0000000000000002,0.20775193798449615,0.5810147299509003,0.31931166347992346,0.8810975609756098,0.12917271407837444,0.10426540284360197,0.1579778830963665,0.5093378607809849,Pharmacist
31,0.7212389380530975,0.5857385398981325,0.275968992248062,0.9819967266775778,0.6596558317399619,0.08536585365853655,0.07982583454281572,0.2274881516587679,0.017377567140600403,0.5466893039049237,Social Worker
32,0.4424778761061948,0.8862478777589136,0.586046511627907,0.5090016366612111,0.27724665391969405,0.9664634146341464,0.09724238026124815,0.12164296998420221,0.06951026856240139,0.09507640067911716,Financial Planner
33,0.90117994100295,0.6977928692699493,0.17364341085271312,0.3273322422258593,0.31931166347992346,0.6448170731707319,0.16110304789550073,0.5955766192733017,0.8593996840442338,0.3208828522920204,Biotechnologist
34,0.5575221238938054,0.5280135823429544,0.6387596899224806,0.8003273322422257,0.5105162523900573,0.1707317073170731,0.12917271407837444,0.12164296998420221,0.19273301737756732,0.6791171477079798,HR Recruiter
35,0.6061946902654869,0.8302207130730053,0.3457364341085271,0.4549918166939443,0.31931166347992346,0.7621951219512195,0.16110304789550073,0.10426540284360197,0.19273301737756732,0.6604414261460103,Software Quality Assurance Tester
36,0.5575221238938054,0.6977928692699493,0.37984496124031003,0.9819967266775778,0.2982791586998088,0.13567073170731703,0.07982583454281572,0.0,0.08688783570300163,0.7928692699490663,Elementary School Teacher
37,0.4926253687315635,0.641765704584041,0.17364341085271312,0.3273322422258593,0.3403441682600382,0.8978658536585367,0.8548621190130625,0.5955766192733017,0.7014218009478673,0.3395585738539899,Industrial Engineer
38,0.8525073746312686,0.7164685908319188,0.4310077519379845,0.6726677577741407,0.6806883365200767,0.3399390243902439,0.12917271407837444,0.12164296998420221,0.2274881516587679,0.7928692699490663,Market Research Analyst
39,0.6061946902654869,0.8675721561969443,0.24186046511627907,0.4549918166939443,0.3613766730401531,0.8307926829268293,0.12917271407837444,0.10426540284360197,0.17535545023696686,0.6417657045840408,Financial Auditor
40,0.9837758112094397,0.15110356536502556,0.8620155038759689,0.5270049099836334,0.8087954110898663,0.05182926829268286,0.09724238026124815,0.5781990521327015,0.47393364928909953,0.302207130730051,Musician
41,0.4424778761061948,0.8862478777589136,0.655813953488372,0.5270049099836334,0.5965583173996176,0.25457317073170727,0.19303338171262702,0.19273301737756732,0.36808846761453395,0.8488964346349746,Police Detective
42,0.8525073746312686,0.49066213921901536,0.6387596899224806,0.7086743044189852,0.5315487571701722,0.13567073170731703,0.07982583454281572,0.017377567140600403,0.06951026856240139,0.7928692699490663,Marketing Copywriter
43,0.90117994100295,0.6977928692699493,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5955766192733017,0.8420221169036336,0.6791171477079798,Zoologist
44,0.7536873156342185,0.641765704584041,0.3627906976744187,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Speech Therapist
45,0.6061946902654869,0.6230899830220715,0.15503875968992248,0.309328968903437,0.3403441682600382,0.9146341463414636,0.8867924528301887,0.4913112164296999,0.7535545023696683,0.3395585738539899,Mechanical Engineer
46,0.90117994100295,0.6977928692699493,0.17364341085271312,0.309328968903437,0.3403441682600382,0.6615853658536586,0.6444121915820029,0.4913112164296999,0.8593996840442338,0.3395585738539899,Forensic Scientist
47,0.5899705014749264,0.641765704584041,0.8620155038759689,0.7626841243862521,0.48948374760994273,0.13567073170731703,0.07982583454281572,0.017377567140600403,0.06951026856240139,0.7928692699490663,Social Media Manager
48,0.9513274336283186,0.6604414261460103,0.17364341085271312,0.3273322422258593,0.3403441682600382,0.628048780487805,0.5965166908563135,0.5955766192733017,0.9115323854660348,0.3395585738539899,Geologist
49,0.8849557522123896,0.7164685908319188,0.4310077519379845,0.16366612111292966,0.6806883365200767,0.23780487804878048,0.14513788098693758,0.12164296998420221,0.8246445497630334,0.6791171477079798,Web Developer
50,0.90117994100295,0.6977928692699493,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5955766192733017,0.8420221169036336,0.6791171477079798,Wildlife Biologist
51,0.3613569321533924,0.9049235993208833,0.2248062015503876,0.3633387888707038,0.3613766730401531,0.8475609756097562,0.7097242380261248,0.5955766192733017,0.736176935229068,0.3769100169779287,Air Traffic Controller
52,0.9513274336283186,0.6604414261460103,0.3968992248062016,0.3273322422258593,0.3403441682600382,0.628048780487805,0.5965166908563135,0.5955766192733017,0.9115323854660348,0.09507640067911716,Game Developer
53,0.6061946902654869,0.641765704584041,0.12093023255813945,0.3273322422258593,0.3403441682600382,0.7621951219512195,0.8867924528301887,0.4913112164296999,0.21011058451816744,0.3395585738539899,Urban Planner
54,0.5899705014749264,0.7164685908319188,0.08682170542635653,0.4549918166939443,0.48948374760994273,0.8810975609756098,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.6791171477079798,Financial Advisor
55,0.2463126843657818,0.9049235993208833,0.29302325581395355,0.5270049099836334,0.48948374760994273,0.728658536585366,0.8867924528301887,0.5955766192733017,0.33333333333333337,0.6417657045840408,Airline Pilot
56,0.8849557522123896,0.774193548387097,0.17364341085271312,0.3273322422258593,0.3403441682600382,0.6951219512195124,0.7097242380261248,0.4913112164296999,0.5955766192733017,0.3395585738539899,Environmental Engineer
57,0.8525073746312686,0.11375212224108666,0.7410852713178295,0.6546644844517187,0.6806883365200767,0.13567073170731703,0.16110304789550073,0.8072669826224329,0.420221169036335,0.16977928692699495,Interior Designer
58,0.7536873156342185,0.641765704584041,0.3627906976744187,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Physical Therapist
59,0.6061946902654869,0.6977928692699493,0.1379844961240309,0.2716857610474631,0.27724665391969405,0.8643292682926831,1.0,0.47393364928909953,0.8072669826224329,0.3395585738539899,Mechanical Designer
60,0.6725663716814161,0.811544991511036,0.3968992248062016,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.6044142614601018,Dental Hygienist
61,0.5899705014749264,0.8302207130730053,0.08682170542635653,0.47299509001636664,0.44741873804971344,0.7454268292682928,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.6791171477079798,Marketing Analyst
62,0.6725663716814161,0.6977928692699493,0.20775193798449615,0.3633387888707038,0.3824091778202676,0.9664634146341464,0.9187227866473149,0.5434439178515008,0.8072669826224329,0.3769100169779287,Aerospace Engineer
63,0.4926253687315635,0.7164685908319188,0.3627906976744187,1.0,0.6806883365200767,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Pediatric Nurse
64,0.737463126843658,0.43463497453310707,0.9131782945736433,0.6906710310965631,0.6806883365200767,0.08536585365853655,0.07982583454281572,0.017377567140600403,0.10426540284360197,0.8115449915110358,Advertising Executive
65,0.9174041297935105,0.6977928692699493,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5955766192733017,0.8593996840442338,0.6791171477079798,Wildlife Conservationist
66,0.6061946902654869,0.8302207130730053,0.6899224806201549,0.3633387888707038,0.5965583173996176,0.27134146341463417,0.16110304789550073,0.12164296998420221,0.19273301737756732,0.7351443123938881,IT Project Manager
67,0.7050147492625369,0.604414261460102,0.275968992248062,0.8903436988543372,0.6596558317399619,0.08536585365853655,0.07982583454281572,0.2274881516587679,0.017377567140600403,0.5653650254668932,Forestry Technician
68,0.90117994100295,0.11375212224108666,0.7410852713178295,0.6906710310965631,0.6806883365200767,0.13567073170731703,0.16110304789550073,0.8420221169036336,0.420221169036335,0.16977928692699495,Video Game Tester
69,0.640117994100295,0.7164685908319188,0.3627906976744187,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Marriage Counselor
70,0.8849557522123896,0.774193548387097,0.17364341085271312,0.3273322422258593,0.3403441682600382,0.6951219512195124,0.7097242380261248,0.4913112164296999,0.5955766192733017,0.3395585738539899,Environmental Scientist
71,0.9675516224188794,0.6977928692699493,0.20775193798449615,0.309328968903437,0.3403441682600382,0.6615853658536586,0.19303338171262702,0.5955766192733017,0.9115323854660348,0.3395585738539899,Biomedical Researcher
72,0.5899705014749264,0.8302207130730053,0.08682170542635653,0.47299509001636664,0.48948374760994273,0.7454268292682928,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.6791171477079798,Database Administrator
73,0.5899705014749264,0.641765704584041,0.8961240310077521,0.7626841243862521,0.48948374760994273,0.13567073170731703,0.07982583454281572,0.017377567140600403,0.06951026856240139,0.7928692699490663,Public Relations Specialist
74,0.7536873156342185,0.641765704584041,0.3627906976744187,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Genetic Counselor
75,0.8849557522123896,0.6977928692699493,0.4837209302325582,0.6906710310965631,0.6806883365200767,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.8115449915110358,Market Researcher
76,0.640117994100295,0.7164685908319188,0.3627906976744187,0.9639934533551555,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Occupational Therapist
77,0.6725663716814161,0.6977928692699493,0.20775193798449615,0.3633387888707038,0.3824091778202676,0.9832317073170733,0.9187227866473149,0.5434439178515008,0.8072669826224329,0.3769100169779287,Electrical Engineer
78,0.6725663716814161,0.7928692699490665,0.8961240310077521,0.5270049099836334,0.5965583173996176,0.728658536585366,0.27431059506531213,0.24486571879936814,0.33333333333333337,0.3395585738539899,Investment Banker
79,0.90117994100295,0.6977928692699493,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5955766192733017,0.8593996840442338,0.6791171477079798,Marine Biologist
80,0.7050147492625369,0.7164685908319188,0.4837209302325582,0.8903436988543372,0.6806883365200767,0.3399390243902439,0.27431059506531213,0.24486571879936814,0.36808846761453395,0.8115449915110358,Human Rights Lawyer
81,0.6061946902654869,0.8302207130730053,0.08682170542635653,0.5270049099836334,0.48948374760994273,0.7972560975609755,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.7164685908319186,Database Analyst
82,0.4926253687315635,0.8302207130730053,0.3627906976744187,1.0,0.6806883365200767,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.7351443123938881,Pediatrician
83,0.737463126843658,0.8862478777589136,0.3968992248062016,0.6906710310965631,0.5965583173996176,0.23780487804878048,0.16110304789550073,0.12164296998420221,0.19273301737756732,0.8488964346349746,Technical Writer
84,0.8849557522123896,0.7164685908319188,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5434439178515008,0.8246445497630334,0.6791171477079798,Forensic Psychologist
85,0.90117994100295,0.811544991511036,0.7069767441860466,0.5270049099836334,0.48948374760994273,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.7164685908319186,Product Manager
86,0.90117994100295,0.11375212224108666,0.7410852713178295,0.6906710310965631,0.6806883365200767,0.13567073170731703,0.16110304789550073,0.8420221169036336,0.420221169036335,0.16977928692699495,Fashion Stylist
87,0.4926253687315635,0.7164685908319188,0.3627906976744187,1.0,0.6806883365200767,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Speech Pathologist
88,0.90117994100295,0.6977928692699493,0.24186046511627907,0.309328968903437,0.5965583173996176,0.3734756097560975,0.24238026124818574,0.5434439178515008,0.8420221169036336,0.6791171477079798,Public Health Analyst
89,0.6061946902654869,0.6977928692699493,0.8620155038759689,0.8183306055646482,0.6806883365200767,0.13567073170731703,0.07982583454281572,0.017377567140600403,0.06951026856240139,0.3395585738539899,Sports Coach
90,0.6061946902654869,0.8302207130730053,0.08682170542635653,0.5270049099836334,0.48948374760994273,0.7972560975609755,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.7164685908319186,Insurance Underwriter
91,0.4926253687315635,0.6977928692699493,0.3627906976744187,0.9639934533551555,0.6806883365200767,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.830220713073005,Chiropractor
92,0.3775811209439529,0.6977928692699493,0.275968992248062,0.8723404255319149,1.0,0.2042682926829269,0.11320754716981135,0.06951026856240139,0.12164296998420221,0.5093378607809849,Radiologic Technologist
93,0.737463126843658,0.9626485568760614,0.20775193798449615,0.6726677577741407,0.6806883365200767,0.8810975609756098,0.2089985486211901,0.2274881516587679,0.420221169036335,0.7928692699490663,Tax Accountant
94,0.4926253687315635,0.8302207130730053,0.1379844961240309,0.12765957446808507,0.3403441682600382,0.728658536585366,0.8548621190130625,0.5955766192733017,0.7014218009478673,0.13242784380305606,Quality Control Inspector
95,0.4926253687315635,0.7164685908319188,0.3627906976744187,1.0,0.6806883365200767,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8488964346349746,Rehabilitation Counselor
96,0.8849557522123896,0.11375212224108666,0.7410852713178295,0.6906710310965631,0.6806883365200767,0.13567073170731703,0.16110304789550073,0.8246445497630334,0.420221169036335,0.16977928692699495,Film Director
97,0.737463126843658,0.7928692699490665,0.4837209302325582,0.9639934533551555,0.48948374760994273,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.830220713073005,Diplomat
98,0.0,0.8862478777589136,0.7410852713178295,0.8543371522094925,0.6806883365200767,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.3395585738539899,Police Officer
99,0.7050147492625369,0.8675721561969443,0.3627906976744187,0.7266775777414076,0.5965583173996176,0.27134146341463417,0.12917271407837444,0.10426540284360197,0.21011058451816744,0.8115449915110358,Administrative Officer
100,0.6061946902654869,0.8302207130730053,0.08682170542635653,0.5270049099836334,0.48948374760994273,0.7972560975609755,0.11320754716981135,0.12164296998420221,0.2274881516587679,0.7164685908319186,Tax Collector
101,0.737463126843658,0.7928692699490665,0.4837209302325582,0.9639934533551555,0.48948374760994273,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.830220713073005,Foreign Service Officer
102,0.0,0.8862478777589136,0.7410852713178295,0.8543371522094925,0.6806883365200767,0.23780487804878048,0.07982583454281572,0.017377567140600403,0.2622432859399685,0.3395585738539899,Customs and Border Protection Officer
103,0.6061946902654869,0.8675721561969443,0.20775193798449615,0.3273322422258593,0.3403441682600382,0.8140243902439026,0.7735849056603774,0.47393364928909953,0.7014218009478673,0.3395585738539899,Civil Engineer
104,0.6887905604719766,0.6977928692699493,0.20775193798449615,0.3273322422258593,0.3403441682600382,0.9832317073170733,0.8867924528301887,0.5955766192733017,0.8072669826224329,0.3769100169779287,Robotics Engineer
105,0.6887905604719766,0.6977928692699493,0.20775193798449615,0.3633387888707038,0.3824091778202676,0.9496951219512195,0.9187227866473149,0.5434439178515008,0.8246445497630334,0.3769100169779287,Electronics Design Engineer
106,0.41002949852507387,0.8675721561969443,0.08682170542635653,0.34533551554828146,0.2562141491395794,0.9664634146341464,0.3222060957910014,0.5955766192733017,0.7709320695102685,0.45331069609507635,Accountant
107,0.90117994100295,0.3582342954159594,0.2589147286821705,0.5270049099836334,0.2562141491395794,0.3399390243902439,0.8867924528301887,0.7709320695102685,0.5260663507109006,0.43463497453310707,Graphic Designer
108,0.508849557522124,0.5466893039049239,1.0,0.7086743044189852,0.4053537284894838,0.5091463414634148,0.27431059506531213,0.5434439178515008,0.5781990521327015,0.8488964346349746,Salesperson
109,0.9513274336283186,0.8862478777589136,0.20775193798449615,0.3993453355155483,0.31931166347992346,0.7621951219512195,0.4354136429608127,0.5434439178515008,1.0,0.7164685908319186,Research Scientist
110,0.5575221238938054,0.6791171477079798,0.4310077519379845,0.9639934533551555,0.2562141491395794,0.3734756097560975,0.24238026124818574,0.5086887835703003,0.43759873617693534,0.8862478777589136,Teacher
111,0.8525073746312686,0.5857385398981325,0.37984496124031003,0.3633387888707038,0.31931166347992346,0.5426829268292683,0.9840348330914368,0.736176935229068,0.9289099526066352,0.13242784380305606,Architect
112,0.1976401179941003,0.7928692699490665,0.586046511627907,1.0,0.42638623326959857,0.25457317073170727,0.3062409288824383,0.7014218009478673,0.43759873617693534,0.7351443123938881,Nurse
113,0.90117994100295,0.7351443123938881,0.4310077519379845,0.4549918166939443,0.3403441682600382,0.8475609756097562,0.27431059506531213,0.36808846761453395,0.9826224328593999,0.5093378607809849,Software Developer
114,0.90117994100295,0.6604414261460103,0.37984496124031003,0.8543371522094925,0.5965583173996176,0.25457317073170727,0.24238026124818574,0.19273301737756732,0.5781990521327015,0.9813242784380307,Psychologist
115,0.6061946902654869,0.49066213921901536,0.8620155038759689,0.7266775777414076,0.31931166347992346,0.08536585365853655,0.11320754716981135,1.0,0.10426540284360197,0.13242784380305606,Chef
116,0.5250737463126846,0.641765704584041,0.9131782945736433,0.6906710310965631,0.5315487571701722,0.3399390243902439,0.2902757619738751,0.2622432859399685,0.47393364928909953,0.7538200339558574,Marketing Manager
117,0.7699115044247788,0.9626485568760614,0.32868217054263565,0.6906710310965631,0.6596558317399619,0.28810975609756106,0.24238026124818574,0.24486571879936814,0.420221169036335,0.8862478777589136,Physician
118,0.9837758112094397,0.0,0.6728682170542637,0.5810147299509003,0.48948374760994273,0.0,0.0,0.9652448657187994,0.35071090047393383,0.09507640067911716,Artist
119,0.3775811209439529,0.604414261460102,0.6899224806201549,0.8543371522094925,0.6806883365200767,0.27134146341463417,0.11320754716981135,0.10426540284360197,0.21011058451816744,0.6977928692699491,Human Resources Manager
120,0.27876106194690264,0.5466893039049239,0.4310077519379845,0.0,0.0,0.7972560975609755,0.9187227866473149,0.1579778830963665,0.7014218009478673,0.0,Construction Engineer
121,0.90117994100295,0.641765704584041,0.3627906976744187,0.5270049099836334,0.5965583173996176,0.27134146341463417,0.17706821480406382,0.1579778830963665,0.2274881516587679,0.962648556876061,Journalist
122,1.0,0.7555178268251275,0.275968992248062,0.38134206219312594,0.2141491395793499,0.7454268292682928,0.7416545718432512,0.5781990521327015,0.9652448657187994,0.49066213921901536,Astronomer
123,0.6061946902654869,0.8675721561969443,0.3627906976744187,0.5270049099836334,0.2141491395793499,0.9496951219512195,0.07982583454281572,0.08688783570300163,0.034755134281200695,0.16977928692699495,Financial Analyst
124,0.90117994100295,0.6977928692699493,0.12093023255813945,0.5270049099836334,0.468451242829828,0.4237804878048781,0.3222060957910014,0.5086887835703003,0.8593996840442338,0.6230899830220713,Biologist
125,0.5899705014749264,0.41595925297113756,0.8620155038759689,0.8183306055646482,0.27724665391969405,0.13567073170731703,0.16110304789550073,0.5955766192733017,0.24486571879936814,0.6791171477079798,Event Planner
126,0.508849557522124,0.5857385398981325,0.8961240310077521,0.7626841243862521,0.468451242829828,0.2042682926829269,0.19303338171262702,0.1579778830963665,0.2274881516587679,0.6791171477079798,Real Estate Agent
127,0.9513274336283186,0.6604414261460103,0.20775193798449615,0.3993453355155483,0.17017208413001905,0.628048780487805,0.5965166908563135,0.5955766192733017,0.9115323854660348,0.43463497453310707,Environmental Scientist
128,0.8525073746312686,0.7351443123938881,0.4310077519379845,0.6366612111292962,0.6806883365200767,0.3399390243902439,0.16110304789550073,0.19273301737756732,0.24486571879936814,1.0,Lawyer
129,0.541297935103245,0.774193548387097,0.0,0.5810147299509003,0.3613766730401531,0.6951219512195124,0.12917271407837444,0.08688783570300163,0.19273301737756732,0.6044142614601018,IT Support Specialist
130,0.90117994100295,0.0373514431239389,0.7410852713178295,0.618657937806874,0.5965583173996176,0.08536585365853655,0.06386066763425252,0.8593996840442338,0.420221169036335,0.13242784380305606,Fashion Designer
131,0.5575221238938054,0.6230899830220715,0.8108527131782945,0.6906710310965631,0.552581261950287,0.27134146341463417,0.09724238026124815,0.10426540284360197,0.2274881516587679,0.7164685908319186,Marketing Coordinator
132,0.7699115044247788,0.6977928692699493,0.17364341085271312,0.3273322422258593,0.31931166347992346,1.0,0.16110304789550073,0.5955766192733017,0.9115323854660348,0.3208828522920204,Biomedical Engineer
133,0.640117994100295,0.0373514431239389,0.8620155038759689,0.5810147299509003,0.48948374760994273,0.10213414634146345,0.4034833091436865,0.9826224328593999,0.0,0.13242784380305606,Event Photographer
134,0.5899705014749264,0.7928692699490665,0.3457364341085271,0.4549918166939443,0.2982791586998088,0.9496951219512195,0.14513788098693758,0.12164296998420221,0.19273301737756732,0.6791171477079798,Data Analyst
135,0.6563421828908556,1.0000000000000002,0.20775193798449615,0.5810147299509003,0.31931166347992346,0.8810975609756098,0.12917271407837444,0.10426540284360197,0.1579778830963665,0.5093378607809849,Pharmacist
136,0.7212389380530975,0.5857385398981325,0.275968992248062,0.9819967266775778,0.6596558317399619,0.08536585365853655,0.07982583454281572,0.2274881516587679,0.017377567140600403,0.5466893039049237,Social Worker
137,0.4424778761061948,0.8862478777589136,0.586046511627907,0.5090016366612111,0.27724665391969405,0.9664634146341464,0.09724238026124815,0.12164296998420221,0.06951026856240139,0.09507640067911716,Financial Planner
138,0.90117994100295,0.6977928692699493,0.17364341085271312,0.3273322422258593,0.31931166347992346,0.6448170731707319,0.16110304789550073,0.5955766192733017,0.8593996840442338,0.3208828522920204,Biotechnologist
139,0.5575221238938054,0.5280135823429544,0.6387596899224806,0.8003273322422257,0.5105162523900573,0.1707317073170731,0.12917271407837444,0.12164296998420221,0.19273301737756732,0.6791171477079798,HR Recruiter
140,0.6061946902654869,0.8302207130730053,0.3457364341085271,0.4549918166939443,0.31931166347992346,0.7621951219512195,0.16110304789550073,0.10426540284360197,0.19273301737756732,0.6604414261460103,Software Quality Assurance Tester
141,0.5575221238938054,0.6977928692699493,0.37984496124031003,0.9819967266775778,0.2982791586998088,0.13567073170731703,0.07982583454281572,0.0,0.08688783570300163,0.7928692699490663,Elementary School Teacher
142,0.4926253687315635,0.641765704584041,0.17364341085271312,0.3273322422258593,0.3403441682600382,0.8978658536585367,0.8548621190130625,0.5955766192733017,0.7014218009478673,0.3395585738539899,Industrial Engineer
